data,subsistema,energia_armazenada_maxima,energia_armazenada_verificada,proporcao_energia_armazenada_verificada
2006-09-24,Sudeste / Centro-Oeste,185580,96261,51.86999893
2006-09-25,Sudeste / Centro-Oeste,185580,95767,51.59999847
2006-09-26,Sudeste / Centro-Oeste,185580,95396,51.40000153
2006-09-27,Sudeste / Centro-Oeste,185580,94854,51.11000061
2006-09-28,Sudeste / Centro-Oeste,185580,94306,50.81999969
2006-09-29,Sudeste / Centro-Oeste,185580,93776,50.52999878
2006-09-30,Sudeste / Centro-Oeste,185580,93419,50.34000015
2006-10-01,Sudeste / Centro-Oeste,185580,93303,50.27999878
2006-10-02,Sudeste / Centro-Oeste,185580,92715,49.95999908
2006-10-03,Sudeste / Centro-Oeste,187595,92394,49.25
2006-10-04,Sudeste / Centro-Oeste,187595,91882,48.97999954
2006-10-05,Sudeste / Centro-Oeste,187595,91452,48.75
2006-10-06,Sudeste / Centro-Oeste,187595,91221,48.63000107
2006-10-07,Sudeste / Centro-Oeste,187595,91109,48.56999969
2006-10-08,Sudeste / Centro-Oeste,187595,91203,48.61999893
2006-10-09,Sudeste / Centro-Oeste,187595,90864,48.43999863
2006-10-10,Sudeste / Centro-Oeste,187595,90529,48.25999832
2006-10-11,Sudeste / Centro-Oeste,187595,90199,48.08000183
2006-10-12,Sudeste / Centro-Oeste,187595,90141,48.04999924
2006-10-13,Sudeste / Centro-Oeste,187595,90076,48.02000046
2006-10-14,Sudeste / Centro-Oeste,187595,89954,47.95000076
2006-10-15,Sudeste / Centro-Oeste,187595,89958,47.95000076
2006-10-16,Sudeste / Centro-Oeste,187595,89604,47.75999832
2006-10-17,Sudeste / Centro-Oeste,187595,89462,47.68999863
2006-10-18,Sudeste / Centro-Oeste,187595,89371,47.63999939
2006-10-19,Sudeste / Centro-Oeste,187595,89359,47.63000107
2006-10-20,Sudeste / Centro-Oeste,187595,89339,47.61999893
2006-10-21,Sudeste / Centro-Oeste,187595,89258,47.58000183
2006-10-22,Sudeste / Centro-Oeste,187595,89359,47.63000107
2006-10-23,Sudeste / Centro-Oeste,187595,89192,47.54000092
2006-10-24,Sudeste / Centro-Oeste,187595,88835,47.34999847
2006-10-25,Sudeste / Centro-Oeste,187595,88426,47.13999939
2006-10-26,Sudeste / Centro-Oeste,187595,87906,46.86000061
2006-10-27,Sudeste / Centro-Oeste,187595,87449,46.61999893
2006-10-28,Sudeste / Centro-Oeste,187595,87009,46.38000107
2006-10-29,Sudeste / Centro-Oeste,187595,86826,46.27999878
2006-10-30,Sudeste / Centro-Oeste,187595,86300,46
2006-10-31,Sudeste / Centro-Oeste,187595,85598,45.63000107
2006-11-01,Sudeste / Centro-Oeste,187595,84987,45.29999924
2006-11-02,Sudeste / Centro-Oeste,187595,84694,45.15000153
2006-11-03,Sudeste / Centro-Oeste,187595,84399,44.99000168
2006-11-04,Sudeste / Centro-Oeste,187595,84204,44.88999939
2006-11-05,Sudeste / Centro-Oeste,187595,84315,44.95000076
2006-11-06,Sudeste / Centro-Oeste,187595,84071,44.81999969
2006-11-07,Sudeste / Centro-Oeste,187595,83880,44.70999908
2006-11-08,Sudeste / Centro-Oeste,187595,83894,44.72000122
2006-11-09,Sudeste / Centro-Oeste,187595,83891,44.72000122
2006-11-10,Sudeste / Centro-Oeste,187595,84021,44.79000092
2006-11-11,Sudeste / Centro-Oeste,187595,84160,44.86000061
2006-11-12,Sudeste / Centro-Oeste,187595,84292,44.93000031
2006-11-13,Sudeste / Centro-Oeste,187595,83972,44.75999832
2006-11-14,Sudeste / Centro-Oeste,187595,83669,44.59999847
2006-11-15,Sudeste / Centro-Oeste,187595,83407,44.45999908
2006-11-16,Sudeste / Centro-Oeste,187595,82914,44.20000076
2006-11-17,Sudeste / Centro-Oeste,187595,82352,43.90000153
2006-11-18,Sudeste / Centro-Oeste,187595,81985,43.70000076
2006-11-19,Sudeste / Centro-Oeste,187595,81773,43.59000015
2006-11-20,Sudeste / Centro-Oeste,187595,81404,43.38999939
2006-11-21,Sudeste / Centro-Oeste,187595,81103,43.22999954
2006-11-22,Sudeste / Centro-Oeste,187595,80801,43.06999969
2006-11-23,Sudeste / Centro-Oeste,187595,80490,42.90999985
2006-11-24,Sudeste / Centro-Oeste,187595,80066,42.68000031
2006-11-25,Sudeste / Centro-Oeste,187595,79753,42.50999832
2006-11-26,Sudeste / Centro-Oeste,187595,79749,42.50999832
2006-11-27,Sudeste / Centro-Oeste,187595,79724,42.5
2006-11-28,Sudeste / Centro-Oeste,187595,79821,42.54999924
2006-11-29,Sudeste / Centro-Oeste,187595,80011,42.65000153
2006-11-30,Sudeste / Centro-Oeste,187595,80292,42.79999924
2006-12-01,Sudeste / Centro-Oeste,187595,80627,42.97999954
2006-12-02,Sudeste / Centro-Oeste,187595,80976,43.16999817
2006-12-03,Sudeste / Centro-Oeste,187595,81395,43.38999939
2006-12-04,Sudeste / Centro-Oeste,187595,81464,43.43000031
2006-12-05,Sudeste / Centro-Oeste,187595,81623,43.50999832
2006-12-06,Sudeste / Centro-Oeste,187595,81796,43.59999847
2006-12-07,Sudeste / Centro-Oeste,187595,82277,43.86000061
2006-12-08,Sudeste / Centro-Oeste,187595,82838,44.15999985
2006-12-09,Sudeste / Centro-Oeste,187595,83327,44.41999817
2006-12-10,Sudeste / Centro-Oeste,187595,84055,44.81000137
2006-12-11,Sudeste / Centro-Oeste,187595,84450,45.02000046
2006-12-12,Sudeste / Centro-Oeste,187595,85162,45.40000153
2006-12-13,Sudeste / Centro-Oeste,187595,85978,45.83000183
2006-12-14,Sudeste / Centro-Oeste,187595,86723,46.22999954
2006-12-15,Sudeste / Centro-Oeste,187595,87565,46.68000031
2006-12-16,Sudeste / Centro-Oeste,187595,88933,47.40999985
2006-12-17,Sudeste / Centro-Oeste,187595,90151,48.06000137
2006-12-18,Sudeste / Centro-Oeste,187595,91021,48.52000046
2006-12-19,Sudeste / Centro-Oeste,187595,91982,49.02999878
2006-12-20,Sudeste / Centro-Oeste,187595,92843,49.49000168
2006-12-21,Sudeste / Centro-Oeste,187595,93616,49.90000153
2006-12-22,Sudeste / Centro-Oeste,187595,94347,50.29000092
2006-12-23,Sudeste / Centro-Oeste,187595,95044,50.65999985
2006-12-24,Sudeste / Centro-Oeste,187595,95723,51.02999878
2006-12-25,Sudeste / Centro-Oeste,187595,96320,51.34000015
2006-12-26,Sudeste / Centro-Oeste,187595,96784,51.59000015
2006-12-27,Sudeste / Centro-Oeste,187595,97445,51.93999863
2006-12-28,Sudeste / Centro-Oeste,187595,98117,52.29999924
2006-12-29,Sudeste / Centro-Oeste,187595,98926,52.72999954
2006-12-30,Sudeste / Centro-Oeste,187595,99804,53.20000076
2006-12-31,Sudeste / Centro-Oeste,187595,100672,53.65999985
2007-01-01,Sudeste / Centro-Oeste,187595,102089,54.41999817
2007-01-02,Sudeste / Centro-Oeste,187595,103516,55.18000031
2007-01-03,Sudeste / Centro-Oeste,187595,105066,56.00999832
2007-01-04,Sudeste / Centro-Oeste,187595,106831,56.95000076
2007-01-05,Sudeste / Centro-Oeste,187595,108892,58.04999924
2007-01-06,Sudeste / Centro-Oeste,187595,111149,59.25
2007-01-07,Sudeste / Centro-Oeste,187595,113424,60.45999908
2007-01-08,Sudeste / Centro-Oeste,187595,115308,61.47000122
2007-01-09,Sudeste / Centro-Oeste,187595,116778,62.25
2007-01-10,Sudeste / Centro-Oeste,187595,117934,62.86999893
2007-01-11,Sudeste / Centro-Oeste,187595,119023,63.45000076
2007-01-12,Sudeste / Centro-Oeste,187595,120197,64.06999969
2007-01-13,Sudeste / Centro-Oeste,187595,121724,64.88999939
2007-01-14,Sudeste / Centro-Oeste,187595,123644,65.91000366
2007-01-15,Sudeste / Centro-Oeste,187595,125337,66.80999756
2007-01-16,Sudeste / Centro-Oeste,187595,127177,67.79000092
2007-01-17,Sudeste / Centro-Oeste,187595,129397,68.98000336
2007-01-18,Sudeste / Centro-Oeste,187595,130775,69.70999908
2007-01-19,Sudeste / Centro-Oeste,187595,132364,70.55999756
2007-01-20,Sudeste / Centro-Oeste,187595,133798,71.31999969
2007-01-21,Sudeste / Centro-Oeste,187595,135191,72.06999969
2007-01-22,Sudeste / Centro-Oeste,187595,136411,72.72000122
2007-01-23,Sudeste / Centro-Oeste,187595,137541,73.31999969
2007-01-24,Sudeste / Centro-Oeste,187595,138559,73.86000061
2007-01-25,Sudeste / Centro-Oeste,187595,139687,74.45999908
2007-01-26,Sudeste / Centro-Oeste,187595,140465,74.87999725
2007-01-27,Sudeste / Centro-Oeste,187595,141533,75.44999695
2007-01-28,Sudeste / Centro-Oeste,187595,142707,76.06999969
2007-01-29,Sudeste / Centro-Oeste,187595,144250,76.88999939
2007-01-30,Sudeste / Centro-Oeste,187595,145777,77.70999908
2007-01-31,Sudeste / Centro-Oeste,187595,147361,78.55000305
2007-02-01,Sudeste / Centro-Oeste,187595,148594,79.20999908
2007-02-02,Sudeste / Centro-Oeste,187595,149763,79.83000183
2007-02-03,Sudeste / Centro-Oeste,187595,150649,80.30999756
2007-02-04,Sudeste / Centro-Oeste,187595,151470,80.73999786
2007-02-05,Sudeste / Centro-Oeste,187595,152243,81.16000366
2007-02-06,Sudeste / Centro-Oeste,187595,153026,81.56999969
2007-02-07,Sudeste / Centro-Oeste,187595,154111,82.15000153
2007-02-08,Sudeste / Centro-Oeste,187595,155107,82.68000031
2007-02-09,Sudeste / Centro-Oeste,187595,155772,83.04000092
2007-02-10,Sudeste / Centro-Oeste,187595,156269,83.30000305
2007-02-11,Sudeste / Centro-Oeste,187595,156710,83.54000092
2007-02-12,Sudeste / Centro-Oeste,187595,157113,83.75
2007-02-13,Sudeste / Centro-Oeste,187595,157505,83.95999908
2007-02-14,Sudeste / Centro-Oeste,187595,157795,84.11000061
2007-02-15,Sudeste / Centro-Oeste,187595,158102,84.27999878
2007-02-16,Sudeste / Centro-Oeste,187595,158317,84.38999939
2007-02-17,Sudeste / Centro-Oeste,187595,158407,84.44000244
2007-02-18,Sudeste / Centro-Oeste,187595,158513,84.5
2007-02-19,Sudeste / Centro-Oeste,187595,158795,84.65000153
2007-02-20,Sudeste / Centro-Oeste,187595,159115,84.81999969
2007-02-21,Sudeste / Centro-Oeste,187595,159396,84.97000122
2007-02-22,Sudeste / Centro-Oeste,187595,159426,84.98000336
2007-02-23,Sudeste / Centro-Oeste,187595,159386,84.95999908
2007-02-24,Sudeste / Centro-Oeste,187595,159272,84.90000153
2007-02-25,Sudeste / Centro-Oeste,187595,159233,84.87999725
2007-02-26,Sudeste / Centro-Oeste,187595,158912,84.70999908
2007-02-27,Sudeste / Centro-Oeste,187595,158770,84.62999725
2007-02-28,Sudeste / Centro-Oeste,187595,158729,84.61000061
2007-03-01,Sudeste / Centro-Oeste,187595,158668,84.58000183
2007-03-02,Sudeste / Centro-Oeste,187595,158459,84.47000122
2007-03-03,Sudeste / Centro-Oeste,187595,158249,84.36000061
2007-03-04,Sudeste / Centro-Oeste,187595,158124,84.29000092
2007-03-05,Sudeste / Centro-Oeste,187595,157783,84.11000061
2007-03-06,Sudeste / Centro-Oeste,187595,157498,83.95999908
2007-03-07,Sudeste / Centro-Oeste,187595,157268,83.83000183
2007-03-08,Sudeste / Centro-Oeste,187595,157172,83.77999878
2007-03-09,Sudeste / Centro-Oeste,187595,157183,83.79000092
2007-03-10,Sudeste / Centro-Oeste,187595,157207,83.80000305
2007-03-11,Sudeste / Centro-Oeste,187595,157269,83.83000183
2007-03-12,Sudeste / Centro-Oeste,187595,157319,83.86000061
2007-03-13,Sudeste / Centro-Oeste,187595,157501,83.95999908
2007-03-14,Sudeste / Centro-Oeste,187595,157750,84.08999634
2007-03-15,Sudeste / Centro-Oeste,187595,157938,84.19000244
2007-03-16,Sudeste / Centro-Oeste,187595,158311,84.38999939
2007-03-17,Sudeste / Centro-Oeste,187595,158830,84.66999817
2007-03-18,Sudeste / Centro-Oeste,187595,159693,85.12999725
2007-03-19,Sudeste / Centro-Oeste,187595,160429,85.51999664
2007-03-20,Sudeste / Centro-Oeste,187595,161040,85.83999634
2007-03-21,Sudeste / Centro-Oeste,187595,161578,86.12999725
2007-03-22,Sudeste / Centro-Oeste,187595,162134,86.43000031
2007-03-23,Sudeste / Centro-Oeste,187595,162483,86.61000061
2007-03-24,Sudeste / Centro-Oeste,187595,162937,86.86000061
2007-03-25,Sudeste / Centro-Oeste,187595,163354,87.08000183
2007-03-26,Sudeste / Centro-Oeste,187595,163565,87.19000244
2007-03-27,Sudeste / Centro-Oeste,187595,163677,87.25
2007-03-28,Sudeste / Centro-Oeste,187595,163789,87.30999756
2007-03-29,Sudeste / Centro-Oeste,187595,163803,87.31999969
2007-03-30,Sudeste / Centro-Oeste,187595,163799,87.31999969
2007-03-31,Sudeste / Centro-Oeste,187595,163820,87.33000183
2007-04-01,Sudeste / Centro-Oeste,187595,163918,87.37999725
2007-04-02,Sudeste / Centro-Oeste,187595,163822,87.33000183
2007-04-03,Sudeste / Centro-Oeste,187595,163699,87.26000214
2007-04-04,Sudeste / Centro-Oeste,187595,163548,87.18000031
2007-04-05,Sudeste / Centro-Oeste,187595,163486,87.15000153
2007-04-06,Sudeste / Centro-Oeste,189205,165266,87.34999847
2007-04-07,Sudeste / Centro-Oeste,189205,165419,87.43000031
2007-04-08,Sudeste / Centro-Oeste,189205,165693,87.56999969
2007-04-09,Sudeste / Centro-Oeste,189205,165851,87.66000366
2007-04-10,Sudeste / Centro-Oeste,189205,166057,87.76999664
2007-04-11,Sudeste / Centro-Oeste,189205,166133,87.80999756
2007-04-12,Sudeste / Centro-Oeste,189205,166125,87.80000305
2007-04-13,Sudeste / Centro-Oeste,189205,166101,87.79000092
2007-04-14,Sudeste / Centro-Oeste,189205,166043,87.76000214
2007-04-15,Sudeste / Centro-Oeste,189205,166038,87.76000214
2007-04-16,Sudeste / Centro-Oeste,189205,165946,87.70999908
2007-04-17,Sudeste / Centro-Oeste,189205,165872,87.66999817
2007-04-18,Sudeste / Centro-Oeste,189205,165820,87.63999939
2007-04-19,Sudeste / Centro-Oeste,189205,165820,87.63999939
2007-04-20,Sudeste / Centro-Oeste,189205,165810,87.63999939
2007-04-21,Sudeste / Centro-Oeste,189205,165805,87.62999725
2007-04-22,Sudeste / Centro-Oeste,189205,166042,87.76000214
2007-04-23,Sudeste / Centro-Oeste,189205,166115,87.80000305
2007-04-24,Sudeste / Centro-Oeste,189205,166111,87.79000092
2007-04-25,Sudeste / Centro-Oeste,189205,165995,87.73000336
2007-04-26,Sudeste / Centro-Oeste,189205,165936,87.69999695
2007-04-27,Sudeste / Centro-Oeste,189205,165978,87.72000122
2007-04-28,Sudeste / Centro-Oeste,189205,166117,87.80000305
2007-04-29,Sudeste / Centro-Oeste,189205,166151,87.81999969
2007-04-30,Sudeste / Centro-Oeste,189205,166150,87.80999756
2007-05-01,Sudeste / Centro-Oeste,189205,166259,87.87000275
2007-05-02,Sudeste / Centro-Oeste,189205,166122,87.80000305
2007-05-03,Sudeste / Centro-Oeste,189205,166072,87.76999664
2007-05-04,Sudeste / Centro-Oeste,189205,165946,87.70999908
2007-05-05,Sudeste / Centro-Oeste,189205,165865,87.66000366
2007-05-06,Sudeste / Centro-Oeste,189205,165888,87.68000031
2007-05-07,Sudeste / Centro-Oeste,189205,165693,87.56999969
2007-05-08,Sudeste / Centro-Oeste,189205,165411,87.41999817
2007-05-09,Sudeste / Centro-Oeste,189205,165311,87.37000275
2007-05-10,Sudeste / Centro-Oeste,189205,165154,87.29000092
2007-05-11,Sudeste / Centro-Oeste,189205,164957,87.18000031
2007-05-12,Sudeste / Centro-Oeste,189205,164940,87.18000031
2007-05-13,Sudeste / Centro-Oeste,189205,164975,87.19000244
2007-05-14,Sudeste / Centro-Oeste,189205,164749,87.06999969
2007-05-15,Sudeste / Centro-Oeste,189205,164587,86.98999786
2007-05-16,Sudeste / Centro-Oeste,189205,164438,86.91000366
2007-05-17,Sudeste / Centro-Oeste,189205,164177,86.76999664
2007-05-18,Sudeste / Centro-Oeste,189205,163941,86.65000153
2007-05-19,Sudeste / Centro-Oeste,189205,163967,86.66000366
2007-05-20,Sudeste / Centro-Oeste,189205,164042,86.69999695
2007-05-21,Sudeste / Centro-Oeste,189205,163782,86.55999756
2007-05-22,Sudeste / Centro-Oeste,189205,163788,86.56999969
2007-05-23,Sudeste / Centro-Oeste,189205,163905,86.62999725
2007-05-24,Sudeste / Centro-Oeste,189205,164090,86.73000336
2007-05-25,Sudeste / Centro-Oeste,189205,164255,86.80999756
2007-05-26,Sudeste / Centro-Oeste,189205,164313,86.83999634
2007-05-27,Sudeste / Centro-Oeste,189205,164450,86.91999817
2007-05-28,Sudeste / Centro-Oeste,189205,164450,86.91999817
2007-05-29,Sudeste / Centro-Oeste,189205,164378,86.87999725
2007-05-30,Sudeste / Centro-Oeste,189205,164319,86.84999847
2007-05-31,Sudeste / Centro-Oeste,189205,164167,86.76999664
2007-06-01,Sudeste / Centro-Oeste,189205,164090,86.73000336
2007-06-02,Sudeste / Centro-Oeste,189205,164040,86.69999695
2007-06-03,Sudeste / Centro-Oeste,189205,164085,86.72000122
2007-06-04,Sudeste / Centro-Oeste,189205,163983,86.66999817
2007-06-05,Sudeste / Centro-Oeste,189205,163926,86.63999939
2007-06-06,Sudeste / Centro-Oeste,189205,163825,86.58999634
2007-06-07,Sudeste / Centro-Oeste,189205,163789,86.56999969
2007-06-08,Sudeste / Centro-Oeste,189205,163663,86.5
2007-06-09,Sudeste / Centro-Oeste,189205,163648,86.48999786
2007-06-10,Sudeste / Centro-Oeste,189205,163567,86.44999695
2007-06-11,Sudeste / Centro-Oeste,189205,163331,86.31999969
2007-06-12,Sudeste / Centro-Oeste,189205,163046,86.16999817
2007-06-13,Sudeste / Centro-Oeste,189205,162740,86.01000214
2007-06-14,Sudeste / Centro-Oeste,189205,162401,85.83000183
2007-06-15,Sudeste / Centro-Oeste,189205,162095,85.66999817
2007-06-16,Sudeste / Centro-Oeste,189205,161844,85.54000092
2007-06-17,Sudeste / Centro-Oeste,189205,161684,85.44999695
2007-06-18,Sudeste / Centro-Oeste,189205,161386,85.30000305
2007-06-19,Sudeste / Centro-Oeste,189205,161084,85.13999939
2007-06-20,Sudeste / Centro-Oeste,189205,160779,84.98000336
2007-06-21,Sudeste / Centro-Oeste,189205,160411,84.77999878
2007-06-22,Sudeste / Centro-Oeste,189205,160023,84.58000183
2007-06-23,Sudeste / Centro-Oeste,189205,159823,84.47000122
2007-06-24,Sudeste / Centro-Oeste,189205,159581,84.33999634
2007-06-25,Sudeste / Centro-Oeste,189205,159188,84.13999939
2007-06-26,Sudeste / Centro-Oeste,189205,158797,83.93000031
2007-06-27,Sudeste / Centro-Oeste,189205,158397,83.72000122
2007-06-28,Sudeste / Centro-Oeste,189205,157967,83.48999786
2007-06-29,Sudeste / Centro-Oeste,189205,157643,83.31999969
2007-06-30,Sudeste / Centro-Oeste,189205,157374,83.18000031
2007-07-01,Sudeste / Centro-Oeste,189205,157168,83.06999969
2007-07-02,Sudeste / Centro-Oeste,189205,156795,82.87000275
2007-07-03,Sudeste / Centro-Oeste,189205,156437,82.68000031
2007-07-04,Sudeste / Centro-Oeste,189205,155981,82.44000244
2007-07-05,Sudeste / Centro-Oeste,189205,155568,82.22000122
2007-07-06,Sudeste / Centro-Oeste,189205,155168,82.01000214
2007-07-07,Sudeste / Centro-Oeste,189205,154715,81.76999664
2007-07-08,Sudeste / Centro-Oeste,189205,154491,81.65000153
